epoch,load,L,reward,rho,mean_delay_ms,sla_violation_rate,throughput_mbps,wasted_prbs,planner_action,report_multiplier,payment_sum,theta_URLLC,report_URLLC,weight_URLLC,alloc_URLLC,payment_URLLC,utility_URLLC,theta_eMBB,report_eMBB,weight_eMBB,alloc_eMBB,payment_eMBB,utility_eMBB,theta_mMTC,report_mMTC,weight_mMTC,alloc_mMTC,payment_mMTC,utility_mMTC,scenario
10,0.45,30,-137.06315963533336,0.0,0.6324105514709165,0.1,5.433705743649364,0.8108336476926891,3,1.0,805.6455741405912,0.827516243657239,0.827516243657239,3.8693125459121385,1.1,1.6500000000000021,303.5912163768846,7.164221764416011,7.164221764416011,1.669239842554027,8.0,802.3455741405912,7565.935265055085,0.8037825915651455,0.8037825915651455,1.017694315264882,1.1,1.6499999999999986,1537.9011692624451,truthful
11,0.45,30,54.977589746791196,0.0,0.21984920625252377,0.0,4.183937053070693,2.313012062568451,1,1.0,479.07113766330724,1.0069051633878123,1.0069051633878123,6.654281509127604,2.0,30.810056310958295,333.19546986919505,5.047873449336272,5.047873449336272,1.984682239240188,6.0,421.32455957024246,8053.227926365372,1.0342176735837523,1.0342176735837523,0.43280757478520704,2.066666666666667,26.936521782106496,1575.0861432425313,truthful
12,0.45,30,42.8985728807675,0.0,0.5929998394693475,0.0,4.0856370173242444,0.6201686107835139,1,1.0,294.0954605053257,0.8315566281119294,0.8315566281119294,6.688965965180551,1.0,1.5,356.6421687125529,4.719605153831699,4.719605153831699,1.9829145289053887,5.0,268.8519634535179,8492.31673598661,1.1953120029239,1.1953120029239,0.43152449259691433,2.3,23.743497051807843,1633.8191743924726,truthful
13,0.45,30,-48.125179743461,0.0,0.5805453340347885,0.05555555555555555,4.157356692143866,1.0324008598776455,1,1.0,246.12105877084412,1.3758378841608991,1.3758378841608991,6.698378430248426,2.033333333333333,23.061865564053576,417.5064140823142,3.973362441716193,3.973362441716193,1.9796773968289798,4.0,142.09163469703043,8827.028594295522,2.042959961134739,2.042959961134739,0.43236410944526116,3.033333333333333,80.96755850976012,1738.7609723459739,truthful
14,0.45,30,66.50735823887189,0.0,0.22916315200519902,0.0,5.601943914946284,1.677180089881843,5,1.0,868.484689590012,1.2154502173959818,1.2154502173959818,4.814045437547999,2.0,31.517110006907927,458.9163171191652,7.341401829988511,7.341401829988511,2.6360287100170536,8.0,810.408500383742,9778.556533109022,1.251104855007336,1.251104855007336,0.7416335641187132,2.066666666666667,26.55907919936204,1789.7703941570667,truthful
15,0.45,30,49.50488010436903,0.0,0.3906263509645104,0.0,4.579065707389044,1.3002066576054705,5,1.0,467.0207378212028,1.1316428081927992,1.1316428081927992,4.8169356248349535,2.0,29.46644746296755,497.34843814776565,5.2245974588877,5.2245974588877,2.646730215978179,6.0,435.90429035823524,10283.079785350572,0.7044720316168954,0.7044720316168954,0.7354665885348566,1.1,1.649999999999995,1811.3679712004243,truthful
16,0.45,30,-188.1282337890032,0.0,0.6757491602084814,0.15555555555555556,7.515335343818975,0.4855777998554404,5,1.0,931.4857892501622,4.3080319820827615,4.3080319820827615,4.842755145264003,5.866666666666666,149.31505540873115,1106.2470115856006,7.841404334154513,7.841404334154513,2.6519262755273005,8.0,780.670733841431,11384.346091706224,0.6326256888241054,0.6326256888241054,0.7290539774560317,1.0,1.4999999999999964,1828.8467418651476,truthful
17,0.45,30,-309.7156478324385,0.0,0.714372656072604,0.2,4.8786949024117074,0.5152148780620787,1,1.0,592.6040115765212,0.9303923229914812,0.9303923229914812,7.1443504388637455,1.3333333333333333,2.0,1141.4627045052598,6.492355034950828,6.492355034950828,1.9436086159940598,7.0,589.1040115765212,12158.636637469377,0.7471658793072602,0.7471658793072602,0.42161255412297943,1.0,1.5,1849.7617182443653,truthful
18,0.45,30,42.88397037655927,0.0,0.15464009850102078,0.0,3.09227489911651,1.985123807443841,4,1.0,236.6945859373848,1.1904069744694588,1.1904069744694588,8.233009013847026,2.0,30.90433315654957,1181.9827898168778,3.245757234526279,3.245757234526279,2.4449005786513927,4.0,174.975663775577,12373.151841836954,1.0730653427221415,1.0730653427221415,0.36602531210032463,2.0,30.81458900525822,1883.3310498024355,truthful
19,0.45,30,-15.023245493343353,0.0,0.30809680103116294,0.044444444444444446,5.7796078368309685,1.4669903705291925,4,1.0,1375.7751188051145,1.2106456991993981,1.2106456991993981,8.283790719872531,2.0,23.565190982689344,1231.0563407861523,5.344389262776304,5.344389262776304,2.4320923417546476,6.0,406.07919470822276,12929.062714428466,8.070473920896127,8.070473920896127,0.36762539397168936,9.0,946.1307331142025,3116.228275330187,truthful
0,0.45,30,57.76049422091454,0.0,1.0601248030436248,0.0,5.659331994411357,1.563259420858597,0,0.65,97.83075341366967,1.022985466924195,1.022985466924195,3.6640625000000004,2.0,31.277390132484413,30.10173788296727,8.627489753757734,5.607868339942527,2.08609375,8.0,38.0525078434805,2032.545033058376,1.0604557990155736,1.0604557990155736,0.46375000000000005,2.033333333333333,28.50085543770475,36.18694830224525,strategic
1,0.45,30,49.31155865205387,0.0,1.0258735891644153,0.0,4.34716681979298,0.8319593290097179,0,1.0,207.0677637715384,1.1536833795523802,1.1536833795523802,3.652691349723906,2.0,30.00575269342231,69.31698796268779,4.187758788312472,4.187758788312472,2.02217394400976,5.133333333333334,174.76201107811607,2502.6978753803805,0.9662366275578009,0.9662366275578009,0.4997603181103209,1.5333333333333334,2.3000000000000043,78.3338331699041,strategic
2,0.45,30,73.88507191688076,0.0,1.588123118333455,0.0,6.691737872339804,1.1005050650265025,0,0.65,333.2030291981412,1.012473094134895,1.012473094134895,3.7767389849234823,2.0,30.971874298295383,99.09349931248609,5.802274781344016,3.7714786078736102,1.9690987941882843,5.266666666666667,24.414061322439125,3395.0432295102955,6.130390710340726,6.130390710340726,0.5109725760093288,7.866666666666666,277.8170935774067,1247.2889472329084,strategic
3,0.45,30,46.72617494823356,0.0,0.7010326688374457,0.0,4.234326476583269,0.5469721632545215,0,1.0,193.7238778244765,0.6654496667484736,0.6654496667484736,3.6155042802608883,1.0,1.5,117.5569893149403,4.2957674399292225,4.2957674399292225,1.7084112278163406,5.0,188.8738778244765,3850.5344676752024,0.8476154028962398,0.8476154028962398,0.673915662708523,2.2333333333333334,3.3499999999999943,1300.7291792269564,strategic
4,0.45,30,-2.994907404349675,0.0,0.9417007804993254,0.022222222222222223,3.39245950727935,0.19543227597675272,2,0.65,50.01910880724199,0.7820920549309924,0.7820920549309924,3.598676824255346,1.0,1.5,139.51975096287006,5.25818773958739,3.4178220307318035,3.0869215511892376,4.333333333333333,47.01910880724199,4487.079765014321,0.8623190269885928,0.8623190269885928,0.5494087445256596,1.0,1.5000000000000036,1325.098750036614,strategic
5,0.45,30,-254.27234119027725,0.0,1.801823326397829,0.15555555555555556,4.57240674699935,0.004087823336512594,0,0.65,11.749999999999979,0.9284909843242375,0.9284909843242375,3.626264878827609,1.1333333333333333,1.7000000000000028,169.38844442989415,5.591672225096523,3.63458694631274,1.7832717794640818,5.6,8.399999999999977,5418.080698830537,0.9909059239474172,0.9909059239474172,0.6320996510988599,1.1,1.6499999999999986,1356.148645526879,strategic
6,0.45,30,-74.3027530959252,0.0,1.805782682711454,0.05555555555555555,5.39824476833131,0.07316585714714299,7,0.65,14.550000000000026,0.7754225503118317,0.7754225503118317,6.041462457293148,1.1,1.6499999999999986,193.3273885901846,7.378389898079793,4.7959534337518654,1.6150303389467704,7.066666666666666,10.600000000000023,6971.699357223453,0.9068394220463849,0.9068394220463849,0.9006437149014253,1.5333333333333334,2.3000000000000043,1395.5632589410127,strategic
7,0.45,30,-28.66598683548425,0.0,1.4001097150020587,0.03333333333333333,5.4079617080011335,0.35525967037259293,2,0.65,40.177739250416735,0.9459128669517876,0.9459128669517876,3.6464685956972334,1.0,1.5,220.20477459873823,7.321241442125215,4.75880693738139,3.1961469463299874,7.566666666666666,11.349999999999909,8622.271164585878,1.4640799560683855,1.4640799560683855,0.5151548819180324,2.1333333333333333,27.327739250416826,1461.9366368789726,strategic
8,0.45,30,-61.562596000578054,0.0,1.3309259854635518,0.05555555555555555,4.489851465940885,0.2552020018904896,2,0.65,12.150000000000116,0.7643002109649836,0.7643002109649836,3.645635226824554,1.0,1.5,241.63378092768772,5.631801087190859,3.6606707066740585,3.209597522521639,6.0,9.000000000000114,9626.995360280232,0.7932051296815732,0.7932051296815732,0.5117362098099111,1.1,1.6500000000000021,1486.4624061584645,strategic
9,0.45,30,22.855280522752327,0.0,1.0968023014916517,0.011111111111111112,3.3868652139741005,0.714565928972226,1,0.65,38.74267368170079,1.1265345515034795,1.1265345515034795,6.944029466698998,2.0,31.29267368170082,277.9331803361957,3.69135221436451,2.3993789393369314,1.845043497764815,3.933333333333333,5.899999999999977,10056.674921575244,0.9069012123332486,0.9069012123332486,0.47587976843192825,1.0333333333333334,1.5500000000000007,1513.0263437407953,strategic
10,0.45,30,-147.1872171226595,0.0,1.522627206323686,0.1,5.1956027582363875,0.18155400439972466,3,0.65,13.39999999999991,0.827516243657239,0.827516243657239,4.091388330813844,1.1,1.6500000000000021,303.5912163768846,7.164221764416011,4.656744146870407,1.556070421301948,6.733333333333333,10.099999999999909,11493.747717987279,0.8037825915651455,0.8037825915651455,1.098033979035876,1.1,1.6499999999999986,1537.9011692624451,strategic
11,0.45,30,47.44610319874724,0.0,1.0711878433565265,0.0,4.337263552090225,1.418200573869749,1,0.65,65.3465780930648,1.0069051633878123,1.0069051633878123,7.050683591668557,2.0,30.810056310958295,333.19546986919505,5.047873449336272,3.281117742068577,1.8500824631773702,5.066666666666666,7.600000000000023,12253.424482286391,1.0342176735837523,1.0342176735837523,0.46742215717908364,2.066666666666667,26.936521782106496,1575.0861432425313,strategic
12,0.45,30,35.10974780522981,0.0,1.3803910827909744,0.0,4.118208777770607,0.5547431466775768,1,0.65,32.49349705180784,0.8315566281119294,0.8315566281119294,7.101790299894188,1.0,1.5,356.6421687125529,4.719605153831699,3.0677433499906046,1.8455611065336386,4.833333333333333,7.25,12930.517229591987,1.1953120029239,1.1953120029239,0.46635721254397383,2.3,23.743497051807843,1633.8191743924726,strategic
13,0.45,30,-54.0509431427881,0.0,1.194369009420393,0.05555555555555555,4.209131328143866,1.0324008598776455,1,0.65,110.17942407381373,1.3758378841608991,1.3758378841608991,7.118724859209565,2.033333333333333,23.061865564053576,417.5064140823142,3.973362441716193,2.582685587115525,1.8397911659391213,4.1,6.150000000000034,13413.090809923078,2.042959961134739,2.042959961134739,0.46784447770844634,3.033333333333333,80.96755850976012,1738.7609723459739,strategic
14,0.45,30,56.43980678661627,0.0,1.121997650397932,0.0,5.400579574373719,1.1576466143651856,5,0.65,68.37618920626991,1.2154502173959818,1.2154502173959818,5.123142864105659,2.0,31.517110006907927,458.9163171191652,7.341401829988511,4.771911189492532,2.440035271254587,6.866666666666666,10.299999999999955,14915.119586900712,1.251104855007336,1.251104855007336,0.8038948529650457,2.066666666666667,26.55907919936204,1789.7703941570667,strategic
15,0.45,30,41.50991894060625,0.0,1.2618818031435783,0.0,4.686525655544539,0.6632711955249208,5,0.65,39.31644746296759,1.1316428081927992,1.1316428081927992,5.134984770307653,2.0,29.46644746296755,497.34843814776565,5.2245974588877,3.3959883482770055,2.448670150573486,5.466666666666667,8.200000000000045,15763.753570158295,0.7044720316168954,0.7044720316168954,0.7975874356942826,1.1,1.649999999999995,1811.3679712004243,strategic
16,0.45,30,-197.52986472095924,0.0,1.5372253824936637,0.15555555555555556,7.396718993907364,0.4432856222966437,5,0.65,162.2650554087312,4.3080319820827615,4.3080319820827615,5.173068277388107,5.866666666666666,149.31505540873115,1106.2470115856006,7.841404334154513,5.096912817200433,2.452446480384648,7.633333333333334,11.450000000000045,17547.985162679677,0.6326256888241054,0.6326256888241054,0.7902223363431625,1.0,1.4999999999999964,1828.8467418651476,strategic
17,0.45,30,-318.58043683449307,0.0,1.5832532665120271,0.2,4.867200762002218,0.25631297248192075,1,0.65,13.450000000000045,0.9303923229914812,0.9303923229914812,7.700871087287791,1.3333333333333333,2.0,1141.4627045052598,6.492355034950828,4.220030772718038,1.790980066032521,6.633333333333334,9.950000000000045,18830.01381463489,0.7471658793072602,0.7471658793072602,0.4545548094867593,1.0,1.5,1849.7617182443653,strategic
18,0.45,30,36.42857111021439,0.0,0.984500254156581,0.0,3.337205797010613,1.2890783661400949,4,0.65,67.26892216180778,1.1904069744694588,1.1904069744694588,8.880423863922456,2.0,30.90433315654957,1181.9827898168778,3.245757234526279,2.1097422024420815,2.2543249074599037,3.7,5.549999999999983,19184.742867667308,1.0730653427221415,1.0730653427221415,0.3946518180219785,2.0,30.81458900525822,1883.3310498024355,strategic
19,0.45,30,-24.231185116983877,0.0,1.1747435610964438,0.044444444444444446,5.702774078519026,0.9312094144473552,4,0.65,977.5459240968919,1.2106456991993981,1.2106456991993981,8.942082851237005,2.0,23.565190982689344,1231.0563407861523,5.344389262776304,3.473853020804598,2.238945463481489,5.233333333333333,7.850000000000023,20015.96198192319,8.070473920896127,8.070473920896127,0.39654268428180756,9.0,946.1307331142025,3116.228275330187,strategic
0,0.45,60,-260.4402710639436,0.0,0.7552245118763977,0.08333333333333333,4.244844802225443,0.8583896222749242,0,1.0,1215.706720980261,0.9426352814233944,0.9426352814233944,3.6640625000000004,1.1,3.3000000000000043,58.91392857394401,6.235816670142892,6.235816670142892,2.08609375,7.0,1209.256720980261,1409.7862804797528,0.612693746040725,0.612693746040725,0.46375000000000005,1.05,3.1499999999999915,35.44970600056568,truthful
1,0.45,60,21.944190055926608,0.0,0.589007899394461,0.022222222222222223,4.180829956340827,0.6112917098533495,1,1.0,604.2339386788668,1.3595522581291584,1.3595522581291584,6.831937170067112,2.0,53.06203427651663,168.99816527292634,4.705492060348416,4.705492060348416,2.1096304593654183,5.0,547.4719044023501,2273.961994181928,0.7544887656123457,0.7544887656123457,0.36851139241839015,1.2333333333333334,3.700000000000003,87.58187465587925,truthful
2,0.45,60,-345.0974063872157,0.0,0.7805784519799394,0.12222222222222222,4.50285766893477,0.6933184378117937,1,1.0,858.4116224214675,1.2391077478448207,1.2391077478448207,7.2024282436050155,2.1,33.24072241210921,291.8850190892646,5.409139333395722,5.409139333395722,2.0379887253506808,6.0,821.8709000093584,3399.38125419503,0.8127691289404769,0.8127691289404769,0.3775329732623423,1.1,3.299999999999997,137.9246371659507,truthful
3,0.45,60,-384.8917599029111,0.0,1.0637647490038578,0.12777777777777777,5.525549110909633,0.8950387328297523,2,1.0,1635.3123241352146,0.9353358894634258,0.9353358894634258,3.815453450730957,1.25,3.75,358.2852107990215,7.125480457400774,7.125480457400774,3.539211499011325,8.0,1590.1133774928026,5229.4984962546,1.3167806550997514,1.3167806550997514,0.4053211088523621,2.283333333333333,41.448946642411954,276.8746402722047,truthful
4,0.45,60,128.4233988533669,0.0,0.10913386265682037,0.0,5.270994036618726,1.0735941423791717,3,1.0,1642.6622654964801,1.0246792793603514,1.0246792793603514,4.073102030150538,2.0,61.70901256094009,419.5377117613236,7.608368155333225,7.608368155333225,1.7254201945264331,8.0,1577.9532529355401,7303.5619578790065,0.9275683553417863,0.9275683553417863,0.9038708328903028,1.0,2.999999999999993,329.52874159271187,truthful
5,0.45,60,-32.280684926717846,0.0,0.2911156878651461,0.044444444444444446,6.362551110602778,1.3514314634823668,3,1.0,2569.6723834402687,1.1524726055970185,1.1524726055970185,4.014134140618109,2.0166666666666666,50.70014052667925,508.28675651188354,9.091772195184685,9.091772195184685,1.7416558509133684,10.0,2515.9222429135893,10242.70303207623,0.713175834840227,0.713175834840227,0.8987277828051893,1.0166666666666666,3.049999999999997,369.98246751796574,truthful
6,0.45,60,-294.6170411124659,0.0,0.8108576629411425,0.1111111111111111,5.082712930047197,0.32169239642449354,3,1.0,883.1334627219776,1.840669145549324,1.840669145549324,3.968717227982285,2.183333333333333,33.18620354004619,716.2282110387988,5.573981727879542,5.573981727879542,1.7643114081716558,6.0,846.5972591819313,11402.739194930933,0.911316904998533,0.911316904998533,0.882870318385098,1.1166666666666667,3.3500000000000085,427.69070015286746,truthful
7,0.45,60,24.23506866736698,0.0,0.39376303102475646,0.022222222222222223,4.57688029585041,1.311493313846768,5,1.0,919.4591584941411,1.0408860295683942,1.0408860295683942,4.996790260398015,2.0,52.07620037493032,789.0583342120758,5.178381564358853,5.178381564358853,2.7652204032402823,6.0,864.1829581192108,12402.77359998091,0.7239327649937175,0.7239327649937175,0.64648453103028,1.0666666666666667,3.200000000000003,470.8223971124654,truthful
8,0.45,60,-599.0539138065242,0.0,0.9737240605959335,0.2111111111111111,7.378479341909074,0.9362768959833526,5,1.0,828.258336121274,5.428594667984535,5.428594667984535,5.0060670015534345,7.6,278.7874899793892,2985.710012833635,4.154895429116018,4.154895429116018,2.761485552672238,5.0,546.0708461418849,13103.17138257383,0.8910449357881778,0.8910449357881778,0.6471968606513142,1.1333333333333333,3.3999999999999986,528.0134527460615,truthful
9,0.45,60,-90.22488090842343,0.0,0.8826443834654163,0.05555555555555555,4.91577408979033,0.48395176243872023,4,1.0,604.0943247972012,1.2026553760686456,1.2026553760686456,9.003257719854005,2.466666666666667,45.32956596875886,3118.373442523036,4.769254721997309,4.769254721997309,2.436989936711735,5.0,554.7647588284424,13979.18304034458,0.8582373875774169,0.8582373875774169,0.33409959617846147,1.3333333333333333,4.0,592.6724437522548,truthful
0,0.45,60,-279.55343637808045,0.0,1.5941350231253675,0.08333333333333333,4.080936675920764,0.26374950505199024,0,0.65,62.981578042581255,0.9426352814233944,0.9426352814233944,3.6640625000000004,1.1,3.3000000000000043,58.91392857394401,6.235816670142892,4.05328083559288,2.08609375,6.0,56.53157804258126,2188.362423208859,0.612693746040725,0.612693746040725,0.46375000000000005,1.05,3.1499999999999915,35.44970600056568,strategic
1,0.45,60,5.8648909199582455,0.0,1.4163683613982025,0.022222222222222223,4.2318047108720425,0.4923506703770737,1,0.65,71.16203427651672,1.3595522581291584,1.3595522581291584,7.224840221514362,2.0,53.06203427651663,168.99816527292634,4.705492060348416,3.0585698392264704,2.0215185562982576,4.8,14.400000000000091,3529.1441365892033,0.7544887656123457,0.7544887656123457,0.3833066881968271,1.2333333333333334,3.700000000000003,87.58187465587925,strategic
2,0.45,60,-362.7455643433838,0.0,1.6480117120877145,0.12222222222222222,4.486643810278246,0.2943910546691003,1,0.65,52.940722412109295,1.2391077478448207,1.2391077478448207,7.740915078259387,2.1,33.24072241210921,291.8850190892646,5.409139333395722,3.5159405667072194,1.920344818638393,5.466666666666667,16.40000000000009,5286.941837943001,0.8127691289404769,0.8127691289404769,0.3964679666292241,1.1,3.299999999999997,137.9246371659507,strategic
3,0.45,60,-403.2170394913486,0.0,1.957492784546925,0.12777777777777777,5.476274157369066,0.2606269337016643,2,0.65,66.74894664241214,0.9353358894634258,0.9353358894634258,4.12700485959086,1.25,3.75,358.2852107990215,7.125480457400774,4.631562297310503,3.310168516552201,7.183333333333334,21.550000000000182,8336.473915082734,1.3167806550997514,1.3167806550997514,0.4281500404565736,2.283333333333333,41.448946642411954,276.8746402722047,strategic
4,0.45,60,110.7472506712913,0.0,0.9889097042998309,0.0,5.272853593381243,0.8947254071854369,3,0.65,87.35901256093973,1.0246792793603514,1.0246792793603514,4.3998335643329956,2.0,61.70901256094009,419.5377117613236,7.608368155333225,4.945439300966596,1.6088059096256593,7.55,22.649999999999636,11760.414689448684,0.9275683553417863,0.9275683553417863,0.9636060179300425,1.0,2.999999999999993,329.52874159271187,strategic
5,0.45,60,-50.86339630127826,0.0,1.2032560351079697,0.044444444444444446,6.304700669611062,0.7219052463171395,3,0.65,80.35014052667916,1.1524726055970185,1.1524726055970185,4.338949983907727,2.0166666666666666,50.70014052667925,508.28675651188354,9.091772195184685,5.909651926870046,1.624145551471883,8.866666666666667,26.59999999999991,16570.637497286938,0.713175834840227,0.713175834840227,0.9599641063626749,1.0166666666666666,3.049999999999997,369.98246751796574,strategic
6,0.45,60,-311.53587285018057,0.0,1.6785165532718505,0.1111111111111111,5.133064006736401,0.0641076098441325,3,0.65,53.48620354004625,1.840669145549324,1.840669145549324,4.294512364227383,2.183333333333333,33.18620354004619,716.2282110387988,5.573981727879542,3.6230881231217027,1.64859580003764,5.65,16.950000000000045,18443.2673030381,0.911316904998533,0.911316904998533,0.941772782201832,1.1166666666666667,3.3500000000000085,427.69070015286746,strategic
7,0.45,60,24.78570327371563,0.0,0.44376146976332964,0.022222222222222223,4.766941205651258,2.1540041801928598,5,1.2,1206.4176868034324,1.0408860295683942,1.0408860295683942,5.432556865197353,2.0,52.07620037493032,789.0583342120758,5.178381564358853,6.214057877230624,2.572060768918491,7.0,1151.141486428502,19467.04607364032,0.7239327649937175,0.7239327649937175,0.6894862402239527,1.0666666666666667,3.200000000000003,470.8223971124654,strategic
8,0.45,60,-615.9443393234525,0.0,1.743208795415299,0.2111111111111111,7.267266658379987,0.1299308698597231,5,0.65,301.60820081254974,5.428594667984535,5.428594667984535,5.345172507554207,7.6,278.7874899793892,2985.710012833635,4.154895429116018,2.700682028925412,2.6112711811912983,3.933333333333333,19.42071083316057,20428.18068407854,0.8910449357881778,0.8910449357881778,0.6806067513778663,1.1333333333333333,3.3999999999999986,528.0134527460615,strategic
9,0.45,60,-106.96709615595944,0.0,1.7031746993439192,0.05555555555555555,4.910224727386143,0.3626680881833732,4,0.65,63.2795659687589,1.2026553760686456,1.2026553760686456,9.729079542089483,2.466666666666667,45.32956596875886,3118.373442523036,4.769254721997309,3.100015569298251,2.277114150611446,4.65,13.950000000000045,21744.852751515788,0.8582373875774169,0.8582373875774169,0.34997623176590525,1.3333333333333333,4.0,592.6724437522548,strategic
0,0.85,30,-220.29166463934666,0.0,0.967486248652645,0.15555555555555556,8.557830111260627,0.8910135630668824,0,1.0,1343.7990378827249,2.9109140952985393,2.9109140952985393,3.6640625000000004,3.5,31.892262512467653,273.7537174938789,9.605509872705454,9.605509872705454,2.08609375,10.0,1049.9811630874096,1831.6717987242268,4.011858682749939,4.011858682749939,0.46375000000000005,5.0,261.9256122828476,339.8531901296435,truthful
1,0.85,30,-274.61371378027485,0.0,0.905036099264002,0.18888888888888888,8.78612259349551,0.44037534456254446,1,1.0,1841.9275825270092,1.535946672687552,1.535946672687552,7.3964399203191595,2.7666666666666666,12.926372535560859,388.31091879138484,11.398791013308188,11.398791013308188,1.7936346781223338,12.0,1797.6322907743897,4137.604272740786,1.697559736743872,1.697559736743872,0.47135670043699085,2.0,31.368919217058533,410.33785511721726,truthful
2,0.85,30,23.520966492582623,0.0,0.555426789073174,0.03333333333333333,12.457760013359351,0.3084618632315595,2,1.0,3337.286215866102,2.2723049322854814,2.2723049322854814,3.7041984988923544,3.033333333333333,65.52449157958293,529.5661760497807,16.580703104736568,16.580703104736568,3.3582035972921203,17.0,3240.2051693992407,9353.557686757198,1.903569485583978,1.903569485583978,0.4659009762631015,2.0,31.556554887278153,492.9954693649778,truthful
